Site,Species,ReadingDateTime,Value,Units,Provisional or Ratified
CT4,PM10,01/01/2020 00:00,35.30000,ug m-3 reference equiv by VCM,P
CT4,PM10,01/01/2020 00:15,36.60000,ug m-3 reference equiv by VCM,P
CT4,PM10,01/01/2020 00:30,36.60000,ug m-3 reference equiv by VCM,P
CT4,PM10,01/01/2020 00:45,40.10000,ug m-3 reference equiv by VCM,P
CT4,PM10,01/01/2020 01:00,42.80000,ug m-3 reference equiv by VCM,P
CT4,PM10,01/01/2020 01:15,44.30000,ug m-3 reference equiv by VCM,P
CT4,PM10,01/01/2020 01:30,44.10000,ug m-3 reference equiv by VCM,P
CT4,PM10,01/01/2020 01:45,43.20000,ug m-3 reference equiv by VCM,P
CT4,PM10,01/01/2020 02:00,48.50000,ug m-3 reference equiv by VCM,P
CT4,PM10,01/01/2020 02:15,48.30000,ug m-3 reference equiv by VCM,P
CT4,PM10,01/01/2020 02:30,49.20000,ug m-3 reference equiv by VCM,P
CT4,PM10,01/01/2020 02:45,50.70000,ug m-3 reference equiv by VCM,P
CT4,PM10,01/01/2020 03:00,49.60000,ug m-3 reference equiv by VCM,P
CT4,PM10,01/01/2020 03:15,44.60000,ug m-3 reference equiv by VCM,P
CT4,PM10,01/01/2020 03:30,45.70000,ug m-3 reference equiv by VCM,P
CT4,PM10,01/01/2020 03:45,44.40000,ug m-3 reference equiv by VCM,P
CT4,PM10,01/01/2020 04:00,42.40000,ug m-3 reference equiv by VCM,P
CT4,PM10,01/01/2020 04:15,36.60000,ug m-3 reference equiv by VCM,P
CT4,PM10,01/01/2020 04:30,36.70000,ug m-3 reference equiv by VCM,P
CT4,PM10,01/01/2020 04:45,35.10000,ug m-3 reference equiv by VCM,P
CT4,PM10,01/01/2020 05:00,36.00000,ug m-3 reference equiv by VCM,P
CT4,PM10,01/01/2020 05:15,33.60000,ug m-3 reference equiv by VCM,P
CT4,PM10,01/01/2020 05:30,32.80000,ug m-3 reference equiv by VCM,P
CT4,PM10,01/01/2020 05:45,34.10000,ug m-3 reference equiv by VCM,P
CT4,PM10,01/01/2020 06:00,34.70000,ug m-3 reference equiv by VCM,P
CT4,PM10,01/01/2020 06:15,34.40000,ug m-3 reference equiv by VCM,P
CT4,PM10,01/01/2020 06:30,34.80000,ug m-3 reference equiv by VCM,P
CT4,PM10,01/01/2020 06:45,32.00000,ug m-3 reference equiv by VCM,P
CT4,PM10,01/01/2020 07:00,33.00000,ug m-3 reference equiv by VCM,P
CT4,PM10,01/01/2020 07:15,35.70000,ug m-3 reference equiv by VCM,P
CT4,PM10,01/01/2020 07:30,33.00000,ug m-3 reference equiv by VCM,P
CT4,PM10,01/01/2020 07:45,31.70000,ug m-3 reference equiv by VCM,P
CT4,PM10,01/01/2020 08:00,28.00000,ug m-3 reference equiv by VCM,P
CT4,PM10,01/01/2020 08:15,31.20000,ug m-3 reference equiv by VCM,P
CT4,PM10,01/01/2020 08:30,29.80000,ug m-3 reference equiv by VCM,P
CT4,PM10,01/01/2020 08:45,29.00000,ug m-3 reference equiv by VCM,P
CT4,PM10,01/01/2020 09:00,32.30000,ug m-3 reference equiv by VCM,P
CT4,PM10,01/01/2020 09:15,37.30000,ug m-3 reference equiv by VCM,P
CT4,PM10,01/01/2020 09:30,29.80000,ug m-3 reference equiv by VCM,P
CT4,PM10,01/01/2020 09:45,29.90000,ug m-3 reference equiv by VCM,P
CT4,PM10,01/01/2020 10:00,28.50000,ug m-3 reference equiv by VCM,P
CT4,PM10,01/01/2020 10:15,35.50000,ug m-3 reference equiv by VCM,P
CT4,PM10,01/01/2020 10:30,31.80000,ug m-3 reference equiv by VCM,P
CT4,PM10,01/01/2020 10:45,33.90000,ug m-3 reference equiv by VCM,P
CT4,PM10,01/01/2020 11:00,40.40000,ug m-3 reference equiv by VCM,P
CT4,PM10,01/01/2020 11:15,36.60000,ug m-3 reference equiv by VCM,P
CT4,PM10,01/01/2020 11:30,31.50000,ug m-3 reference equiv by VCM,P
CT4,PM10,01/01/2020 11:45,39.80000,ug m-3 reference equiv by VCM,P
CT4,PM10,01/01/2020 12:00,38.10000,ug m-3 reference equiv by VCM,P
CT4,PM10,01/01/2020 12:15,30.00000,ug m-3 reference equiv by VCM,P
CT4,PM10,01/01/2020 12:30,34.70000,ug m-3 reference equiv by VCM,P
CT4,PM10,01/01/2020 12:45,35.70000,ug m-3 reference equiv by VCM,P
CT4,PM10,01/01/2020 13:00,38.00000,ug m-3 reference equiv by VCM,P
CT4,PM10,01/01/2020 13:15,34.50000,ug m-3 reference equiv by VCM,P
CT4,PM10,01/01/2020 13:30,32.20000,ug m-3 reference equiv by VCM,P
CT4,PM10,01/01/2020 13:45,36.60000,ug m-3 reference equiv by VCM,P
CT4,PM10,01/01/2020 14:00,38.40000,ug m-3 reference equiv by VCM,P
CT4,PM10,01/01/2020 14:15,34.30000,ug m-3 reference equiv by VCM,P
CT4,PM10,01/01/2020 14:30,35.90000,ug m-3 reference equiv by VCM,P
CT4,PM10,01/01/2020 14:45,34.50000,ug m-3 reference equiv by VCM,P
CT4,PM10,01/01/2020 15:00,36.10000,ug m-3 reference equiv by VCM,P
CT4,PM10,01/01/2020 15:15,34.00000,ug m-3 reference equiv by VCM,P
CT4,PM10,01/01/2020 15:30,36.70000,ug m-3 reference equiv by VCM,P
CT4,PM10,01/01/2020 15:45,35.60000,ug m-3 reference equiv by VCM,P
CT4,PM10,01/01/2020 16:00,36.70000,ug m-3 reference equiv by VCM,P
CT4,PM10,01/01/2020 16:15,38.60000,ug m-3 reference equiv by VCM,P
CT4,PM10,01/01/2020 16:30,31.10000,ug m-3 reference equiv by VCM,P
CT4,PM10,01/01/2020 16:45,28.50000,ug m-3 reference equiv by VCM,P
CT4,PM10,01/01/2020 17:00,31.20000,ug m-3 reference equiv by VCM,P
CT4,PM10,01/01/2020 17:15,31.00000,ug m-3 reference equiv by VCM,P
CT4,PM10,01/01/2020 17:30,30.10000,ug m-3 reference equiv by VCM,P
CT4,PM10,01/01/2020 17:45,31.80000,ug m-3 reference equiv by VCM,P
CT4,PM10,01/01/2020 18:00,31.80000,ug m-3 reference equiv by VCM,P
CT4,PM10,01/01/2020 18:15,28.50000,ug m-3 reference equiv by VCM,P
CT4,PM10,01/01/2020 18:30,28.90000,ug m-3 reference equiv by VCM,P
CT4,PM10,01/01/2020 18:45,30.30000,ug m-3 reference equiv by VCM,P
CT4,PM10,01/01/2020 19:00,32.00000,ug m-3 reference equiv by VCM,P
CT4,PM10,01/01/2020 19:15,29.80000,ug m-3 reference equiv by VCM,P
CT4,PM10,01/01/2020 19:30,26.50000,ug m-3 reference equiv by VCM,P
CT4,PM10,01/01/2020 19:45,24.90000,ug m-3 reference equiv by VCM,P
CT4,PM10,01/01/2020 20:00,24.60000,ug m-3 reference equiv by VCM,P
CT4,PM10,01/01/2020 20:15,24.30000,ug m-3 reference equiv by VCM,P
CT4,PM10,01/01/2020 20:30,25.80000,ug m-3 reference equiv by VCM,P
CT4,PM10,01/01/2020 20:45,25.80000,ug m-3 reference equiv by VCM,P
CT4,PM10,01/01/2020 21:00,22.20000,ug m-3 reference equiv by VCM,P
CT4,PM10,01/01/2020 21:15,22.70000,ug m-3 reference equiv by VCM,P
CT4,PM10,01/01/2020 21:30,23.80000,ug m-3 reference equiv by VCM,P
CT4,PM10,01/01/2020 21:45,22.40000,ug m-3 reference equiv by VCM,P
CT4,PM10,01/01/2020 22:00,20.50000,ug m-3 reference equiv by VCM,P
CT4,PM10,01/01/2020 22:15,20.20000,ug m-3 reference equiv by VCM,P
CT4,PM10,01/01/2020 22:30,18.20000,ug m-3 reference equiv by VCM,P
CT4,PM10,01/01/2020 22:45,16.90000,ug m-3 reference equiv by VCM,P
CT4,PM10,01/01/2020 23:00,19.10000,ug m-3 reference equiv by VCM,P
CT4,PM10,01/01/2020 23:15,17.10000,ug m-3 reference equiv by VCM,P
CT4,PM10,01/01/2020 23:30,17.80000,ug m-3 reference equiv by VCM,P
CT4,PM10,01/01/2020 23:45,15.70000,ug m-3 reference equiv by VCM,P
CT4,PM10,02/01/2020 00:00,14.10000,ug m-3 reference equiv by VCM,P
CT4,PM10,02/01/2020 00:15,13.80000,ug m-3 reference equiv by VCM,P
CT4,PM10,02/01/2020 00:30,12.50000,ug m-3 reference equiv by VCM,P
CT4,PM10,02/01/2020 00:45,12.20000,ug m-3 reference equiv by VCM,P
CT4,PM10,02/01/2020 01:00,10.20000,ug m-3 reference equiv by VCM,P
CT4,PM10,02/01/2020 01:15,11.10000,ug m-3 reference equiv by VCM,P
CT4,PM10,02/01/2020 01:30,10.90000,ug m-3 reference equiv by VCM,P
CT4,PM10,02/01/2020 01:45,11.10000,ug m-3 reference equiv by VCM,P
CT4,PM10,02/01/2020 02:00,11.30000,ug m-3 reference equiv by VCM,P
CT4,PM10,02/01/2020 02:15,10.30000,ug m-3 reference equiv by VCM,P
CT4,PM10,02/01/2020 02:30,9.00000,ug m-3 reference equiv by VCM,P
CT4,PM10,02/01/2020 02:45,10.80000,ug m-3 reference equiv by VCM,P
CT4,PM10,02/01/2020 03:00,11.60000,ug m-3 reference equiv by VCM,P
CT4,PM10,02/01/2020 03:15,10.80000,ug m-3 reference equiv by VCM,P
CT4,PM10,02/01/2020 03:30,10.80000,ug m-3 reference equiv by VCM,P
CT4,PM10,02/01/2020 03:45,11.20000,ug m-3 reference equiv by VCM,P
CT4,PM10,02/01/2020 04:00,11.30000,ug m-3 reference equiv by VCM,P
CT4,PM10,02/01/2020 04:15,11.70000,ug m-3 reference equiv by VCM,P
CT4,PM10,02/01/2020 04:30,11.80000,ug m-3 reference equiv by VCM,P
CT4,PM10,02/01/2020 04:45,11.50000,ug m-3 reference equiv by VCM,P
CT4,PM10,02/01/2020 05:00,11.60000,ug m-3 reference equiv by VCM,P
CT4,PM10,02/01/2020 05:15,12.10000,ug m-3 reference equiv by VCM,P
CT4,PM10,02/01/2020 05:30,10.90000,ug m-3 reference equiv by VCM,P
CT4,PM10,02/01/2020 05:45,11.00000,ug m-3 reference equiv by VCM,P
CT4,PM10,02/01/2020 06:00,10.90000,ug m-3 reference equiv by VCM,P
CT4,PM10,02/01/2020 06:15,10.40000,ug m-3 reference equiv by VCM,P
CT4,PM10,02/01/2020 06:30,11.20000,ug m-3 reference equiv by VCM,P
CT4,PM10,02/01/2020 06:45,10.30000,ug m-3 reference equiv by VCM,P
CT4,PM10,02/01/2020 07:00,7.30000,ug m-3 reference equiv by VCM,P
CT4,PM10,02/01/2020 07:15,7.40000,ug m-3 reference equiv by VCM,P
CT4,PM10,02/01/2020 07:30,7.50000,ug m-3 reference equiv by VCM,P
CT4,PM10,02/01/2020 07:45,7.40000,ug m-3 reference equiv by VCM,P
CT4,PM10,02/01/2020 08:00,7.40000,ug m-3 reference equiv by VCM,P
CT4,PM10,02/01/2020 08:15,8.40000,ug m-3 reference equiv by VCM,P
CT4,PM10,02/01/2020 08:30,9.30000,ug m-3 reference equiv by VCM,P
CT4,PM10,02/01/2020 08:45,10.70000,ug m-3 reference equiv by VCM,P
CT4,PM10,02/01/2020 09:00,8.50000,ug m-3 reference equiv by VCM,P
CT4,PM10,02/01/2020 09:15,7.30000,ug m-3 reference equiv by VCM,P
CT4,PM10,02/01/2020 09:30,8.30000,ug m-3 reference equiv by VCM,P
CT4,PM10,02/01/2020 09:45,10.30000,ug m-3 reference equiv by VCM,P
CT4,PM10,02/01/2020 10:00,9.20000,ug m-3 reference equiv by VCM,P
CT4,PM10,02/01/2020 10:15,7.70000,ug m-3 reference equiv by VCM,P
CT4,PM10,02/01/2020 10:30,7.90000,ug m-3 reference equiv by VCM,P
CT4,PM10,02/01/2020 10:45,7.00000,ug m-3 reference equiv by VCM,P
CT4,PM10,02/01/2020 11:00,8.60000,ug m-3 reference equiv by VCM,P
CT4,PM10,02/01/2020 11:15,8.90000,ug m-3 reference equiv by VCM,P
CT4,PM10,02/01/2020 11:30,10.90000,ug m-3 reference equiv by VCM,P
CT4,PM10,02/01/2020 11:45,9.70000,ug m-3 reference equiv by VCM,P
CT4,PM10,02/01/2020 12:00,11.30000,ug m-3 reference equiv by VCM,P
CT4,PM10,02/01/2020 12:15,11.20000,ug m-3 reference equiv by VCM,P
CT4,PM10,02/01/2020 12:30,6.70000,ug m-3 reference equiv by VCM,P
CT4,PM10,02/01/2020 12:45,14.50000,ug m-3 reference equiv by VCM,P
CT4,PM10,02/01/2020 13:00,15.20000,ug m-3 reference equiv by VCM,P
CT4,PM10,02/01/2020 13:15,14.10000,ug m-3 reference equiv by VCM,P
CT4,PM10,02/01/2020 13:30,15.60000,ug m-3 reference equiv by VCM,P
CT4,PM10,02/01/2020 13:45,13.30000,ug m-3 reference equiv by VCM,P
CT4,PM10,02/01/2020 14:00,12.80000,ug m-3 reference equiv by VCM,P
CT4,PM10,02/01/2020 14:15,18.50000,ug m-3 reference equiv by VCM,P
CT4,PM10,02/01/2020 14:30,11.60000,ug m-3 reference equiv by VCM,P
CT4,PM10,02/01/2020 14:45,15.50000,ug m-3 reference equiv by VCM,P
CT4,PM10,02/01/2020 15:00,16.60000,ug m-3 reference equiv by VCM,P
CT4,PM10,02/01/2020 15:15,18.90000,ug m-3 reference equiv by VCM,P
CT4,PM10,02/01/2020 15:30,18.40000,ug m-3 reference equiv by VCM,P
CT4,PM10,02/01/2020 15:45,17.50000,ug m-3 reference equiv by VCM,P
CT4,PM10,02/01/2020 16:00,16.20000,ug m-3 reference equiv by VCM,P
CT4,PM10,02/01/2020 16:15,16.80000,ug m-3 reference equiv by VCM,P
CT4,PM10,02/01/2020 16:30,17.60000,ug m-3 reference equiv by VCM,P
CT4,PM10,02/01/2020 16:45,16.80000,ug m-3 reference equiv by VCM,P
CT4,PM10,02/01/2020 17:00,16.20000,ug m-3 reference equiv by VCM,P
CT4,PM10,02/01/2020 17:15,16.00000,ug m-3 reference equiv by VCM,P
CT4,PM10,02/01/2020 17:30,14.40000,ug m-3 reference equiv by VCM,P
CT4,PM10,02/01/2020 17:45,14.40000,ug m-3 reference equiv by VCM,P
CT4,PM10,02/01/2020 18:00,12.80000,ug m-3 reference equiv by VCM,P
CT4,PM10,02/01/2020 18:15,14.10000,ug m-3 reference equiv by VCM,P
CT4,PM10,02/01/2020 18:30,13.00000,ug m-3 reference equiv by VCM,P
CT4,PM10,02/01/2020 18:45,11.10000,ug m-3 reference equiv by VCM,P
CT4,PM10,02/01/2020 19:00,10.70000,ug m-3 reference equiv by VCM,P
CT4,PM10,02/01/2020 19:15,13.90000,ug m-3 reference equiv by VCM,P
CT4,PM10,02/01/2020 19:30,11.00000,ug m-3 reference equiv by VCM,P
CT4,PM10,02/01/2020 19:45,11.60000,ug m-3 reference equiv by VCM,P
CT4,PM10,02/01/2020 20:00,11.70000,ug m-3 reference equiv by VCM,P
CT4,PM10,02/01/2020 20:15,13.70000,ug m-3 reference equiv by VCM,P
CT4,PM10,02/01/2020 20:30,13.90000,ug m-3 reference equiv by VCM,P
CT4,PM10,02/01/2020 20:45,15.50000,ug m-3 reference equiv by VCM,P
CT4,PM10,02/01/2020 21:00,13.10000,ug m-3 reference equiv by VCM,P
CT4,PM10,02/01/2020 21:15,12.80000,ug m-3 reference equiv by VCM,P
CT4,PM10,02/01/2020 21:30,13.50000,ug m-3 reference equiv by VCM,P
CT4,PM10,02/01/2020 21:45,13.60000,ug m-3 reference equiv by VCM,P
CT4,PM10,02/01/2020 22:00,14.10000,ug m-3 reference equiv by VCM,P
CT4,PM10,02/01/2020 22:15,13.70000,ug m-3 reference equiv by VCM,P
CT4,PM10,02/01/2020 22:30,13.00000,ug m-3 reference equiv by VCM,P
CT4,PM10,02/01/2020 22:45,16.30000,ug m-3 reference equiv by VCM,P
CT4,PM10,02/01/2020 23:00,17.50000,ug m-3 reference equiv by VCM,P
CT4,PM10,02/01/2020 23:15,17.10000,ug m-3 reference equiv by VCM,P
CT4,PM10,02/01/2020 23:30,16.00000,ug m-3 reference equiv by VCM,P
CT4,PM10,02/01/2020 23:45,12.70000,ug m-3 reference equiv by VCM,P
CT4,PM10,03/01/2020 00:00,15.50000,ug m-3 reference equiv by VCM,P
CT4,PM10,03/01/2020 00:15,16.40000,ug m-3 reference equiv by VCM,P
CT4,PM10,03/01/2020 00:30,14.60000,ug m-3 reference equiv by VCM,P
CT4,PM10,03/01/2020 00:45,12.60000,ug m-3 reference equiv by VCM,P
CT4,PM10,03/01/2020 01:00,10.90000,ug m-3 reference equiv by VCM,P
CT4,PM10,03/01/2020 01:15,11.10000,ug m-3 reference equiv by VCM,P
CT4,PM10,03/01/2020 01:30,11.10000,ug m-3 reference equiv by VCM,P
CT4,PM10,03/01/2020 01:45,12.10000,ug m-3 reference equiv by VCM,P
CT4,PM10,03/01/2020 02:00,9.10000,ug m-3 reference equiv by VCM,P
CT4,PM10,03/01/2020 02:15,10.80000,ug m-3 reference equiv by VCM,P
CT4,PM10,03/01/2020 02:30,13.10000,ug m-3 reference equiv by VCM,P
CT4,PM10,03/01/2020 02:45,13.40000,ug m-3 reference equiv by VCM,P
CT4,PM10,03/01/2020 03:00,9.90000,ug m-3 reference equiv by VCM,P
CT4,PM10,03/01/2020 03:15,7.70000,ug m-3 reference equiv by VCM,P
CT4,PM10,03/01/2020 03:30,5.60000,ug m-3 reference equiv by VCM,P
CT4,PM10,03/01/2020 03:45,7.20000,ug m-3 reference equiv by VCM,P
CT4,PM10,03/01/2020 04:00,4.40000,ug m-3 reference equiv by VCM,P
CT4,PM10,03/01/2020 04:15,4.20000,ug m-3 reference equiv by VCM,P
CT4,PM10,03/01/2020 04:30,1.50000,ug m-3 reference equiv by VCM,P
CT4,PM10,03/01/2020 04:45,2.90000,ug m-3 reference equiv by VCM,P
CT4,PM10,03/01/2020 05:00,2.50000,ug m-3 reference equiv by VCM,P
CT4,PM10,03/01/2020 05:15,1.90000,ug m-3 reference equiv by VCM,P
CT4,PM10,03/01/2020 05:30,4.50000,ug m-3 reference equiv by VCM,P
CT4,PM10,03/01/2020 05:45,5.20000,ug m-3 reference equiv by VCM,P
CT4,PM10,03/01/2020 06:00,5.30000,ug m-3 reference equiv by VCM,P
CT4,PM10,03/01/2020 06:15,5.70000,ug m-3 reference equiv by VCM,P
CT4,PM10,03/01/2020 06:30,5.90000,ug m-3 reference equiv by VCM,P
CT4,PM10,03/01/2020 06:45,5.90000,ug m-3 reference equiv by VCM,P
CT4,PM10,03/01/2020 07:00,5.10000,ug m-3 reference equiv by VCM,P
CT4,PM10,03/01/2020 07:15,5.50000,ug m-3 reference equiv by VCM,P
CT4,PM10,03/01/2020 07:30,4.30000,ug m-3 reference equiv by VCM,P
CT4,PM10,03/01/2020 07:45,5.10000,ug m-3 reference equiv by VCM,P
CT4,PM10,03/01/2020 08:00,7.80000,ug m-3 reference equiv by VCM,P
CT4,PM10,03/01/2020 08:15,6.30000,ug m-3 reference equiv by VCM,P
CT4,PM10,03/01/2020 08:30,7.40000,ug m-3 reference equiv by VCM,P
CT4,PM10,03/01/2020 08:45,7.40000,ug m-3 reference equiv by VCM,P
CT4,PM10,03/01/2020 09:00,7.70000,ug m-3 reference equiv by VCM,P
CT4,PM10,03/01/2020 09:15,6.20000,ug m-3 reference equiv by VCM,P
CT4,PM10,03/01/2020 09:30,4.20000,ug m-3 reference equiv by VCM,P
CT4,PM10,03/01/2020 09:45,-5.30000,ug m-3 reference equiv by VCM,P
CT4,PM10,03/01/2020 10:00,10.30000,ug m-3 reference equiv by VCM,P
CT4,PM10,03/01/2020 10:15,14.30000,ug m-3 reference equiv by VCM,P
CT4,PM10,03/01/2020 10:30,11.30000,ug m-3 reference equiv by VCM,P
CT4,PM10,03/01/2020 10:45,12.60000,ug m-3 reference equiv by VCM,P
CT4,PM10,03/01/2020 11:00,14.60000,ug m-3 reference equiv by VCM,P
CT4,PM10,03/01/2020 11:15,14.10000,ug m-3 reference equiv by VCM,P
CT4,PM10,03/01/2020 11:30,18.10000,ug m-3 reference equiv by VCM,P
CT4,PM10,03/01/2020 11:45,10.50000,ug m-3 reference equiv by VCM,P
CT4,PM10,03/01/2020 12:00,17.50000,ug m-3 reference equiv by VCM,P
CT4,PM10,03/01/2020 12:15,16.90000,ug m-3 reference equiv by VCM,P
CT4,PM10,03/01/2020 12:30,11.50000,ug m-3 reference equiv by VCM,P
CT4,PM10,03/01/2020 12:45,8.00000,ug m-3 reference equiv by VCM,P
CT4,PM10,03/01/2020 13:00,6.60000,ug m-3 reference equiv by VCM,P
CT4,PM10,03/01/2020 13:15,4.90000,ug m-3 reference equiv by VCM,P
CT4,PM10,03/01/2020 13:30,7.30000,ug m-3 reference equiv by VCM,P
CT4,PM10,03/01/2020 13:45,11.40000,ug m-3 reference equiv by VCM,P
CT4,PM10,03/01/2020 14:00,10.50000,ug m-3 reference equiv by VCM,P
CT4,PM10,03/01/2020 14:15,14.10000,ug m-3 reference equiv by VCM,P
CT4,PM10,03/01/2020 14:30,15.20000,ug m-3 reference equiv by VCM,P
CT4,PM10,03/01/2020 14:45,15.60000,ug m-3 reference equiv by VCM,P
CT4,PM10,03/01/2020 15:00,13.50000,ug m-3 reference equiv by VCM,P
CT4,PM10,03/01/2020 15:15,21.90000,ug m-3 reference equiv by VCM,P
CT4,PM10,03/01/2020 15:30,16.80000,ug m-3 reference equiv by VCM,P
CT4,PM10,03/01/2020 15:45,15.60000,ug m-3 reference equiv by VCM,P
CT4,PM10,03/01/2020 16:00,15.70000,ug m-3 reference equiv by VCM,P
CT4,PM10,03/01/2020 16:15,14.70000,ug m-3 reference equiv by VCM,P
CT4,PM10,03/01/2020 16:30,17.40000,ug m-3 reference equiv by VCM,P
CT4,PM10,03/01/2020 16:45,20.50000,ug m-3 reference equiv by VCM,P
CT4,PM10,03/01/2020 17:00,25.00000,ug m-3 reference equiv by VCM,P
CT4,PM10,03/01/2020 17:15,23.50000,ug m-3 reference equiv by VCM,P
CT4,PM10,03/01/2020 17:30,21.60000,ug m-3 reference equiv by VCM,P
CT4,PM10,03/01/2020 17:45,23.50000,ug m-3 reference equiv by VCM,P
CT4,PM10,03/01/2020 18:00,19.20000,ug m-3 reference equiv by VCM,P
CT4,PM10,03/01/2020 18:15,20.00000,ug m-3 reference equiv by VCM,P
CT4,PM10,03/01/2020 18:30,25.70000,ug m-3 reference equiv by VCM,P
CT4,PM10,03/01/2020 18:45,22.40000,ug m-3 reference equiv by VCM,P
CT4,PM10,03/01/2020 19:00,25.80000,ug m-3 reference equiv by VCM,P
CT4,PM10,03/01/2020 19:15,19.30000,ug m-3 reference equiv by VCM,P
CT4,PM10,03/01/2020 19:30,21.40000,ug m-3 reference equiv by VCM,P
CT4,PM10,03/01/2020 19:45,22.10000,ug m-3 reference equiv by VCM,P
CT4,PM10,03/01/2020 20:00,20.30000,ug m-3 reference equiv by VCM,P
CT4,PM10,03/01/2020 20:15,18.50000,ug m-3 reference equiv by VCM,P
CT4,PM10,03/01/2020 20:30,19.20000,ug m-3 reference equiv by VCM,P
CT4,PM10,03/01/2020 20:45,22.10000,ug m-3 reference equiv by VCM,P
CT4,PM10,03/01/2020 21:00,17.90000,ug m-3 reference equiv by VCM,P
CT4,PM10,03/01/2020 21:15,20.70000,ug m-3 reference equiv by VCM,P
CT4,PM10,03/01/2020 21:30,20.20000,ug m-3 reference equiv by VCM,P
CT4,PM10,03/01/2020 21:45,17.00000,ug m-3 reference equiv by VCM,P
CT4,PM10,03/01/2020 22:00,20.60000,ug m-3 reference equiv by VCM,P
CT4,PM10,03/01/2020 22:15,17.60000,ug m-3 reference equiv by VCM,P
CT4,PM10,03/01/2020 22:30,18.30000,ug m-3 reference equiv by VCM,P
CT4,PM10,03/01/2020 22:45,17.50000,ug m-3 reference equiv by VCM,P
CT4,PM10,03/01/2020 23:00,18.00000,ug m-3 reference equiv by VCM,P
CT4,PM10,03/01/2020 23:15,19.50000,ug m-3 reference equiv by VCM,P
CT4,PM10,03/01/2020 23:30,15.20000,ug m-3 reference equiv by VCM,P
CT4,PM10,03/01/2020 23:45,13.50000,ug m-3 reference equiv by VCM,P
CT4,PM10,04/01/2020 00:00,17.00000,ug m-3 reference equiv by VCM,P
CT4,PM10,04/01/2020 00:15,17.50000,ug m-3 reference equiv by VCM,P
CT4,PM10,04/01/2020 00:30,17.40000,ug m-3 reference equiv by VCM,P
CT4,PM10,04/01/2020 00:45,19.40000,ug m-3 reference equiv by VCM,P
CT4,PM10,04/01/2020 01:00,19.40000,ug m-3 reference equiv by VCM,P
CT4,PM10,04/01/2020 01:15,15.80000,ug m-3 reference equiv by VCM,P
CT4,PM10,04/01/2020 01:30,14.30000,ug m-3 reference equiv by VCM,P
CT4,PM10,04/01/2020 01:45,14.80000,ug m-3 reference equiv by VCM,P
CT4,PM10,04/01/2020 02:00,15.00000,ug m-3 reference equiv by VCM,P
CT4,PM10,04/01/2020 02:15,17.20000,ug m-3 reference equiv by VCM,P
CT4,PM10,04/01/2020 02:30,15.70000,ug m-3 reference equiv by VCM,P
CT4,PM10,04/01/2020 02:45,15.20000,ug m-3 reference equiv by VCM,P
CT4,PM10,04/01/2020 03:00,14.60000,ug m-3 reference equiv by VCM,P
CT4,PM10,04/01/2020 03:15,12.60000,ug m-3 reference equiv by VCM,P
CT4,PM10,04/01/2020 03:30,13.30000,ug m-3 reference equiv by VCM,P
CT4,PM10,04/01/2020 03:45,11.80000,ug m-3 reference equiv by VCM,P
CT4,PM10,04/01/2020 04:00,11.70000,ug m-3 reference equiv by VCM,P
CT4,PM10,04/01/2020 04:15,13.50000,ug m-3 reference equiv by VCM,P
CT4,PM10,04/01/2020 04:30,11.80000,ug m-3 reference equiv by VCM,P
CT4,PM10,04/01/2020 04:45,14.50000,ug m-3 reference equiv by VCM,P
CT4,PM10,04/01/2020 05:00,9.90000,ug m-3 reference equiv by VCM,P
CT4,PM10,04/01/2020 05:15,11.20000,ug m-3 reference equiv by VCM,P
CT4,PM10,04/01/2020 05:30,13.80000,ug m-3 reference equiv by VCM,P
CT4,PM10,04/01/2020 05:45,12.70000,ug m-3 reference equiv by VCM,P
CT4,PM10,04/01/2020 06:00,10.90000,ug m-3 reference equiv by VCM,P
CT4,PM10,04/01/2020 06:15,12.50000,ug m-3 reference equiv by VCM,P
CT4,PM10,04/01/2020 06:30,10.90000,ug m-3 reference equiv by VCM,P
CT4,PM10,04/01/2020 06:45,10.20000,ug m-3 reference equiv by VCM,P
CT4,PM10,04/01/2020 07:00,11.20000,ug m-3 reference equiv by VCM,P
CT4,PM10,04/01/2020 07:15,12.40000,ug m-3 reference equiv by VCM,P
CT4,PM10,04/01/2020 07:30,9.40000,ug m-3 reference equiv by VCM,P
CT4,PM10,04/01/2020 07:45,11.70000,ug m-3 reference equiv by VCM,P
CT4,PM10,04/01/2020 08:00,11.60000,ug m-3 reference equiv by VCM,P
CT4,PM10,04/01/2020 08:15,11.70000,ug m-3 reference equiv by VCM,P
CT4,PM10,04/01/2020 08:30,12.30000,ug m-3 reference equiv by VCM,P
CT4,PM10,04/01/2020 08:45,14.00000,ug m-3 reference equiv by VCM,P
CT4,PM10,04/01/2020 09:00,10.80000,ug m-3 reference equiv by VCM,P
CT4,PM10,04/01/2020 09:15,9.20000,ug m-3 reference equiv by VCM,P
CT4,PM10,04/01/2020 09:30,9.30000,ug m-3 reference equiv by VCM,P
CT4,PM10,04/01/2020 09:45,10.70000,ug m-3 reference equiv by VCM,P
CT4,PM10,04/01/2020 10:00,11.70000,ug m-3 reference equiv by VCM,P
CT4,PM10,04/01/2020 10:15,9.00000,ug m-3 reference equiv by VCM,P
CT4,PM10,04/01/2020 10:30,10.00000,ug m-3 reference equiv by VCM,P
CT4,PM10,04/01/2020 10:45,11.30000,ug m-3 reference equiv by VCM,P
