Site,Species,ReadingDateTime,Value,Units,Provisional or Ratified
CT2,PM2.5,01/01/2020 00:00,34.00000,ug/m3,P
CT2,PM2.5,01/01/2020 00:15,34.00000,ug/m3,P
CT2,PM2.5,01/01/2020 00:30,34.00000,ug/m3,P
CT2,PM2.5,01/01/2020 00:45,34.00000,ug/m3,P
CT2,PM2.5,01/01/2020 01:00,45.00000,ug/m3,P
CT2,PM2.5,01/01/2020 01:15,45.00000,ug/m3,P
CT2,PM2.5,01/01/2020 01:30,45.00000,ug/m3,P
CT2,PM2.5,01/01/2020 01:45,45.00000,ug/m3,P
CT2,PM2.5,01/01/2020 02:00,43.00000,ug/m3,P
CT2,PM2.5,01/01/2020 02:15,43.00000,ug/m3,P
CT2,PM2.5,01/01/2020 02:30,43.00000,ug/m3,P
CT2,PM2.5,01/01/2020 02:45,43.00000,ug/m3,P
CT2,PM2.5,01/01/2020 03:00,45.00000,ug/m3,P
CT2,PM2.5,01/01/2020 03:15,45.00000,ug/m3,P
CT2,PM2.5,01/01/2020 03:30,45.00000,ug/m3,P
CT2,PM2.5,01/01/2020 03:45,45.00000,ug/m3,P
CT2,PM2.5,01/01/2020 04:00,37.00000,ug/m3,P
CT2,PM2.5,01/01/2020 04:15,37.00000,ug/m3,P
CT2,PM2.5,01/01/2020 04:30,37.00000,ug/m3,P
CT2,PM2.5,01/01/2020 04:45,37.00000,ug/m3,P
CT2,PM2.5,01/01/2020 05:00,41.00000,ug/m3,P
CT2,PM2.5,01/01/2020 05:15,41.00000,ug/m3,P
CT2,PM2.5,01/01/2020 05:30,41.00000,ug/m3,P
CT2,PM2.5,01/01/2020 05:45,41.00000,ug/m3,P
CT2,PM2.5,01/01/2020 06:00,36.00000,ug/m3,P
CT2,PM2.5,01/01/2020 06:15,36.00000,ug/m3,P
CT2,PM2.5,01/01/2020 06:30,36.00000,ug/m3,P
CT2,PM2.5,01/01/2020 06:45,36.00000,ug/m3,P
CT2,PM2.5,01/01/2020 07:00,37.00000,ug/m3,P
CT2,PM2.5,01/01/2020 07:15,37.00000,ug/m3,P
CT2,PM2.5,01/01/2020 07:30,37.00000,ug/m3,P
CT2,PM2.5,01/01/2020 07:45,37.00000,ug/m3,P
CT2,PM2.5,01/01/2020 08:00,39.00000,ug/m3,P
CT2,PM2.5,01/01/2020 08:15,39.00000,ug/m3,P
CT2,PM2.5,01/01/2020 08:30,39.00000,ug/m3,P
CT2,PM2.5,01/01/2020 08:45,39.00000,ug/m3,P
CT2,PM2.5,01/01/2020 09:00,31.00000,ug/m3,P
CT2,PM2.5,01/01/2020 09:15,31.00000,ug/m3,P
CT2,PM2.5,01/01/2020 09:30,31.00000,ug/m3,P
CT2,PM2.5,01/01/2020 09:45,31.00000,ug/m3,P
CT2,PM2.5,01/01/2020 10:00,35.00000,ug/m3,P
CT2,PM2.5,01/01/2020 10:15,35.00000,ug/m3,P
CT2,PM2.5,01/01/2020 10:30,35.00000,ug/m3,P
CT2,PM2.5,01/01/2020 10:45,35.00000,ug/m3,P
CT2,PM2.5,01/01/2020 11:00,38.00000,ug/m3,P
CT2,PM2.5,01/01/2020 11:15,38.00000,ug/m3,P
CT2,PM2.5,01/01/2020 11:30,38.00000,ug/m3,P
CT2,PM2.5,01/01/2020 11:45,38.00000,ug/m3,P
CT2,PM2.5,01/01/2020 12:00,35.00000,ug/m3,P
CT2,PM2.5,01/01/2020 12:15,35.00000,ug/m3,P
CT2,PM2.5,01/01/2020 12:30,35.00000,ug/m3,P
CT2,PM2.5,01/01/2020 12:45,35.00000,ug/m3,P
CT2,PM2.5,01/01/2020 13:00,35.00000,ug/m3,P
CT2,PM2.5,01/01/2020 13:15,35.00000,ug/m3,P
CT2,PM2.5,01/01/2020 13:30,35.00000,ug/m3,P
CT2,PM2.5,01/01/2020 13:45,35.00000,ug/m3,P
CT2,PM2.5,01/01/2020 14:00,31.00000,ug/m3,P
CT2,PM2.5,01/01/2020 14:15,31.00000,ug/m3,P
CT2,PM2.5,01/01/2020 14:30,31.00000,ug/m3,P
CT2,PM2.5,01/01/2020 14:45,31.00000,ug/m3,P
CT2,PM2.5,01/01/2020 15:00,33.00000,ug/m3,P
CT2,PM2.5,01/01/2020 15:15,33.00000,ug/m3,P
CT2,PM2.5,01/01/2020 15:30,33.00000,ug/m3,P
CT2,PM2.5,01/01/2020 15:45,33.00000,ug/m3,P
CT2,PM2.5,01/01/2020 16:00,33.00000,ug/m3,P
CT2,PM2.5,01/01/2020 16:15,33.00000,ug/m3,P
CT2,PM2.5,01/01/2020 16:30,33.00000,ug/m3,P
CT2,PM2.5,01/01/2020 16:45,33.00000,ug/m3,P
CT2,PM2.5,01/01/2020 17:00,31.00000,ug/m3,P
CT2,PM2.5,01/01/2020 17:15,31.00000,ug/m3,P
CT2,PM2.5,01/01/2020 17:30,31.00000,ug/m3,P
CT2,PM2.5,01/01/2020 17:45,31.00000,ug/m3,P
CT2,PM2.5,01/01/2020 18:00,34.00000,ug/m3,P
CT2,PM2.5,01/01/2020 18:15,34.00000,ug/m3,P
CT2,PM2.5,01/01/2020 18:30,34.00000,ug/m3,P
CT2,PM2.5,01/01/2020 18:45,34.00000,ug/m3,P
CT2,PM2.5,01/01/2020 19:00,34.00000,ug/m3,P
CT2,PM2.5,01/01/2020 19:15,34.00000,ug/m3,P
CT2,PM2.5,01/01/2020 19:30,34.00000,ug/m3,P
CT2,PM2.5,01/01/2020 19:45,34.00000,ug/m3,P
CT2,PM2.5,01/01/2020 20:00,28.00000,ug/m3,P
CT2,PM2.5,01/01/2020 20:15,28.00000,ug/m3,P
CT2,PM2.5,01/01/2020 20:30,28.00000,ug/m3,P
CT2,PM2.5,01/01/2020 20:45,28.00000,ug/m3,P
CT2,PM2.5,01/01/2020 21:00,28.00000,ug/m3,P
CT2,PM2.5,01/01/2020 21:15,28.00000,ug/m3,P
CT2,PM2.5,01/01/2020 21:30,28.00000,ug/m3,P
CT2,PM2.5,01/01/2020 21:45,28.00000,ug/m3,P
CT2,PM2.5,01/01/2020 22:00,22.00000,ug/m3,P
CT2,PM2.5,01/01/2020 22:15,22.00000,ug/m3,P
CT2,PM2.5,01/01/2020 22:30,22.00000,ug/m3,P
CT2,PM2.5,01/01/2020 22:45,22.00000,ug/m3,P
CT2,PM2.5,01/01/2020 23:00,22.00000,ug/m3,P
CT2,PM2.5,01/01/2020 23:15,22.00000,ug/m3,P
CT2,PM2.5,01/01/2020 23:30,22.00000,ug/m3,P
CT2,PM2.5,01/01/2020 23:45,22.00000,ug/m3,P
CT2,PM2.5,02/01/2020 00:00,13.00000,ug/m3,P
CT2,PM2.5,02/01/2020 00:15,13.00000,ug/m3,P
CT2,PM2.5,02/01/2020 00:30,13.00000,ug/m3,P
CT2,PM2.5,02/01/2020 00:45,13.00000,ug/m3,P
CT2,PM2.5,02/01/2020 01:00,11.00000,ug/m3,P
CT2,PM2.5,02/01/2020 01:15,11.00000,ug/m3,P
CT2,PM2.5,02/01/2020 01:30,11.00000,ug/m3,P
CT2,PM2.5,02/01/2020 01:45,11.00000,ug/m3,P
CT2,PM2.5,02/01/2020 02:00,15.00000,ug/m3,P
CT2,PM2.5,02/01/2020 02:15,15.00000,ug/m3,P
CT2,PM2.5,02/01/2020 02:30,15.00000,ug/m3,P
CT2,PM2.5,02/01/2020 02:45,15.00000,ug/m3,P
CT2,PM2.5,02/01/2020 03:00,15.00000,ug/m3,P
CT2,PM2.5,02/01/2020 03:15,15.00000,ug/m3,P
CT2,PM2.5,02/01/2020 03:30,15.00000,ug/m3,P
CT2,PM2.5,02/01/2020 03:45,15.00000,ug/m3,P
CT2,PM2.5,02/01/2020 04:00,12.00000,ug/m3,P
CT2,PM2.5,02/01/2020 04:15,12.00000,ug/m3,P
CT2,PM2.5,02/01/2020 04:30,12.00000,ug/m3,P
CT2,PM2.5,02/01/2020 04:45,12.00000,ug/m3,P
CT2,PM2.5,02/01/2020 05:00,16.00000,ug/m3,P
CT2,PM2.5,02/01/2020 05:15,16.00000,ug/m3,P
CT2,PM2.5,02/01/2020 05:30,16.00000,ug/m3,P
CT2,PM2.5,02/01/2020 05:45,16.00000,ug/m3,P
CT2,PM2.5,02/01/2020 06:00,13.00000,ug/m3,P
CT2,PM2.5,02/01/2020 06:15,13.00000,ug/m3,P
CT2,PM2.5,02/01/2020 06:30,13.00000,ug/m3,P
CT2,PM2.5,02/01/2020 06:45,13.00000,ug/m3,P
CT2,PM2.5,02/01/2020 07:00,12.00000,ug/m3,P
CT2,PM2.5,02/01/2020 07:15,12.00000,ug/m3,P
CT2,PM2.5,02/01/2020 07:30,12.00000,ug/m3,P
CT2,PM2.5,02/01/2020 07:45,12.00000,ug/m3,P
CT2,PM2.5,02/01/2020 08:00,11.00000,ug/m3,P
CT2,PM2.5,02/01/2020 08:15,11.00000,ug/m3,P
CT2,PM2.5,02/01/2020 08:30,11.00000,ug/m3,P
CT2,PM2.5,02/01/2020 08:45,11.00000,ug/m3,P
CT2,PM2.5,02/01/2020 09:00,9.00000,ug/m3,P
CT2,PM2.5,02/01/2020 09:15,9.00000,ug/m3,P
CT2,PM2.5,02/01/2020 09:30,9.00000,ug/m3,P
CT2,PM2.5,02/01/2020 09:45,9.00000,ug/m3,P
CT2,PM2.5,02/01/2020 10:00,7.00000,ug/m3,P
CT2,PM2.5,02/01/2020 10:15,7.00000,ug/m3,P
CT2,PM2.5,02/01/2020 10:30,7.00000,ug/m3,P
CT2,PM2.5,02/01/2020 10:45,7.00000,ug/m3,P
CT2,PM2.5,02/01/2020 11:00,6.00000,ug/m3,P
CT2,PM2.5,02/01/2020 11:15,6.00000,ug/m3,P
CT2,PM2.5,02/01/2020 11:30,6.00000,ug/m3,P
CT2,PM2.5,02/01/2020 11:45,6.00000,ug/m3,P
CT2,PM2.5,02/01/2020 12:00,6.00000,ug/m3,P
CT2,PM2.5,02/01/2020 12:15,6.00000,ug/m3,P
CT2,PM2.5,02/01/2020 12:30,6.00000,ug/m3,P
CT2,PM2.5,02/01/2020 12:45,6.00000,ug/m3,P
CT2,PM2.5,02/01/2020 13:00,10.00000,ug/m3,P
CT2,PM2.5,02/01/2020 13:15,10.00000,ug/m3,P
CT2,PM2.5,02/01/2020 13:30,10.00000,ug/m3,P
CT2,PM2.5,02/01/2020 13:45,10.00000,ug/m3,P
CT2,PM2.5,02/01/2020 14:00,10.00000,ug/m3,P
CT2,PM2.5,02/01/2020 14:15,10.00000,ug/m3,P
CT2,PM2.5,02/01/2020 14:30,10.00000,ug/m3,P
CT2,PM2.5,02/01/2020 14:45,10.00000,ug/m3,P
CT2,PM2.5,02/01/2020 15:00,11.00000,ug/m3,P
CT2,PM2.5,02/01/2020 15:15,11.00000,ug/m3,P
CT2,PM2.5,02/01/2020 15:30,11.00000,ug/m3,P
CT2,PM2.5,02/01/2020 15:45,11.00000,ug/m3,P
CT2,PM2.5,02/01/2020 16:00,7.00000,ug/m3,P
CT2,PM2.5,02/01/2020 16:15,7.00000,ug/m3,P
CT2,PM2.5,02/01/2020 16:30,7.00000,ug/m3,P
CT2,PM2.5,02/01/2020 16:45,7.00000,ug/m3,P
CT2,PM2.5,02/01/2020 17:00,7.00000,ug/m3,P
CT2,PM2.5,02/01/2020 17:15,7.00000,ug/m3,P
CT2,PM2.5,02/01/2020 17:30,7.00000,ug/m3,P
CT2,PM2.5,02/01/2020 17:45,7.00000,ug/m3,P
CT2,PM2.5,02/01/2020 18:00,128.00000,ug/m3,P
CT2,PM2.5,02/01/2020 18:15,128.00000,ug/m3,P
CT2,PM2.5,02/01/2020 18:30,128.00000,ug/m3,P
CT2,PM2.5,02/01/2020 18:45,128.00000,ug/m3,P
CT2,PM2.5,02/01/2020 19:00,8.00000,ug/m3,P
CT2,PM2.5,02/01/2020 19:15,8.00000,ug/m3,P
CT2,PM2.5,02/01/2020 19:30,8.00000,ug/m3,P
CT2,PM2.5,02/01/2020 19:45,8.00000,ug/m3,P
CT2,PM2.5,02/01/2020 20:00,9.00000,ug/m3,P
CT2,PM2.5,02/01/2020 20:15,9.00000,ug/m3,P
CT2,PM2.5,02/01/2020 20:30,9.00000,ug/m3,P
CT2,PM2.5,02/01/2020 20:45,9.00000,ug/m3,P
CT2,PM2.5,02/01/2020 21:00,7.00000,ug/m3,P
CT2,PM2.5,02/01/2020 21:15,7.00000,ug/m3,P
CT2,PM2.5,02/01/2020 21:30,7.00000,ug/m3,P
CT2,PM2.5,02/01/2020 21:45,7.00000,ug/m3,P
CT2,PM2.5,02/01/2020 22:00,11.00000,ug/m3,P
CT2,PM2.5,02/01/2020 22:15,11.00000,ug/m3,P
CT2,PM2.5,02/01/2020 22:30,11.00000,ug/m3,P
CT2,PM2.5,02/01/2020 22:45,11.00000,ug/m3,P
CT2,PM2.5,02/01/2020 23:00,9.00000,ug/m3,P
CT2,PM2.5,02/01/2020 23:15,9.00000,ug/m3,P
CT2,PM2.5,02/01/2020 23:30,9.00000,ug/m3,P
CT2,PM2.5,02/01/2020 23:45,9.00000,ug/m3,P
CT2,PM2.5,03/01/2020 00:00,8.00000,ug/m3,P
CT2,PM2.5,03/01/2020 00:15,8.00000,ug/m3,P
CT2,PM2.5,03/01/2020 00:30,8.00000,ug/m3,P
CT2,PM2.5,03/01/2020 00:45,8.00000,ug/m3,P
CT2,PM2.5,03/01/2020 01:00,7.00000,ug/m3,P
CT2,PM2.5,03/01/2020 01:15,7.00000,ug/m3,P
CT2,PM2.5,03/01/2020 01:30,7.00000,ug/m3,P
CT2,PM2.5,03/01/2020 01:45,7.00000,ug/m3,P
CT2,PM2.5,03/01/2020 02:00,6.00000,ug/m3,P
CT2,PM2.5,03/01/2020 02:15,6.00000,ug/m3,P
CT2,PM2.5,03/01/2020 02:30,6.00000,ug/m3,P
CT2,PM2.5,03/01/2020 02:45,6.00000,ug/m3,P
CT2,PM2.5,03/01/2020 03:00,8.00000,ug/m3,P
CT2,PM2.5,03/01/2020 03:15,8.00000,ug/m3,P
CT2,PM2.5,03/01/2020 03:30,8.00000,ug/m3,P
CT2,PM2.5,03/01/2020 03:45,8.00000,ug/m3,P
CT2,PM2.5,03/01/2020 04:00,5.00000,ug/m3,P
CT2,PM2.5,03/01/2020 04:15,5.00000,ug/m3,P
CT2,PM2.5,03/01/2020 04:30,5.00000,ug/m3,P
CT2,PM2.5,03/01/2020 04:45,5.00000,ug/m3,P
CT2,PM2.5,03/01/2020 05:00,5.00000,ug/m3,P
CT2,PM2.5,03/01/2020 05:15,5.00000,ug/m3,P
CT2,PM2.5,03/01/2020 05:30,5.00000,ug/m3,P
CT2,PM2.5,03/01/2020 05:45,5.00000,ug/m3,P
CT2,PM2.5,03/01/2020 06:00,5.00000,ug/m3,P
CT2,PM2.5,03/01/2020 06:15,5.00000,ug/m3,P
CT2,PM2.5,03/01/2020 06:30,5.00000,ug/m3,P
CT2,PM2.5,03/01/2020 06:45,5.00000,ug/m3,P
CT2,PM2.5,03/01/2020 07:00,5.00000,ug/m3,P
CT2,PM2.5,03/01/2020 07:15,5.00000,ug/m3,P
CT2,PM2.5,03/01/2020 07:30,5.00000,ug/m3,P
CT2,PM2.5,03/01/2020 07:45,5.00000,ug/m3,P
CT2,PM2.5,03/01/2020 08:00,8.00000,ug/m3,P
CT2,PM2.5,03/01/2020 08:15,8.00000,ug/m3,P
CT2,PM2.5,03/01/2020 08:30,8.00000,ug/m3,P
CT2,PM2.5,03/01/2020 08:45,8.00000,ug/m3,P
CT2,PM2.5,03/01/2020 09:00,8.00000,ug/m3,P
CT2,PM2.5,03/01/2020 09:15,8.00000,ug/m3,P
CT2,PM2.5,03/01/2020 09:30,8.00000,ug/m3,P
CT2,PM2.5,03/01/2020 09:45,8.00000,ug/m3,P
CT2,PM2.5,03/01/2020 10:00,11.00000,ug/m3,P
CT2,PM2.5,03/01/2020 10:15,11.00000,ug/m3,P
CT2,PM2.5,03/01/2020 10:30,11.00000,ug/m3,P
CT2,PM2.5,03/01/2020 10:45,11.00000,ug/m3,P
CT2,PM2.5,03/01/2020 11:00,10.00000,ug/m3,P
CT2,PM2.5,03/01/2020 11:15,10.00000,ug/m3,P
CT2,PM2.5,03/01/2020 11:30,10.00000,ug/m3,P
CT2,PM2.5,03/01/2020 11:45,10.00000,ug/m3,P
CT2,PM2.5,03/01/2020 12:00,12.00000,ug/m3,P
CT2,PM2.5,03/01/2020 12:15,12.00000,ug/m3,P
CT2,PM2.5,03/01/2020 12:30,12.00000,ug/m3,P
CT2,PM2.5,03/01/2020 12:45,12.00000,ug/m3,P
CT2,PM2.5,03/01/2020 13:00,8.00000,ug/m3,P
CT2,PM2.5,03/01/2020 13:15,8.00000,ug/m3,P
CT2,PM2.5,03/01/2020 13:30,8.00000,ug/m3,P
CT2,PM2.5,03/01/2020 13:45,8.00000,ug/m3,P
CT2,PM2.5,03/01/2020 14:00,6.00000,ug/m3,P
CT2,PM2.5,03/01/2020 14:15,6.00000,ug/m3,P
CT2,PM2.5,03/01/2020 14:30,6.00000,ug/m3,P
CT2,PM2.5,03/01/2020 14:45,6.00000,ug/m3,P
CT2,PM2.5,03/01/2020 15:00,9.00000,ug/m3,P
CT2,PM2.5,03/01/2020 15:15,9.00000,ug/m3,P
CT2,PM2.5,03/01/2020 15:30,9.00000,ug/m3,P
CT2,PM2.5,03/01/2020 15:45,9.00000,ug/m3,P
CT2,PM2.5,03/01/2020 16:00,10.00000,ug/m3,P
CT2,PM2.5,03/01/2020 16:15,10.00000,ug/m3,P
CT2,PM2.5,03/01/2020 16:30,10.00000,ug/m3,P
CT2,PM2.5,03/01/2020 16:45,10.00000,ug/m3,P
CT2,PM2.5,03/01/2020 17:00,14.00000,ug/m3,P
CT2,PM2.5,03/01/2020 17:15,14.00000,ug/m3,P
CT2,PM2.5,03/01/2020 17:30,14.00000,ug/m3,P
CT2,PM2.5,03/01/2020 17:45,14.00000,ug/m3,P
CT2,PM2.5,03/01/2020 18:00,12.00000,ug/m3,P
CT2,PM2.5,03/01/2020 18:15,12.00000,ug/m3,P
CT2,PM2.5,03/01/2020 18:30,12.00000,ug/m3,P
CT2,PM2.5,03/01/2020 18:45,12.00000,ug/m3,P
CT2,PM2.5,03/01/2020 19:00,11.00000,ug/m3,P
CT2,PM2.5,03/01/2020 19:15,11.00000,ug/m3,P
CT2,PM2.5,03/01/2020 19:30,11.00000,ug/m3,P
CT2,PM2.5,03/01/2020 19:45,11.00000,ug/m3,P
CT2,PM2.5,03/01/2020 20:00,10.00000,ug/m3,P
CT2,PM2.5,03/01/2020 20:15,10.00000,ug/m3,P
CT2,PM2.5,03/01/2020 20:30,10.00000,ug/m3,P
CT2,PM2.5,03/01/2020 20:45,10.00000,ug/m3,P
CT2,PM2.5,03/01/2020 21:00,9.00000,ug/m3,P
CT2,PM2.5,03/01/2020 21:15,9.00000,ug/m3,P
CT2,PM2.5,03/01/2020 21:30,9.00000,ug/m3,P
CT2,PM2.5,03/01/2020 21:45,9.00000,ug/m3,P
CT2,PM2.5,03/01/2020 22:00,10.00000,ug/m3,P
CT2,PM2.5,03/01/2020 22:15,10.00000,ug/m3,P
CT2,PM2.5,03/01/2020 22:30,10.00000,ug/m3,P
CT2,PM2.5,03/01/2020 22:45,10.00000,ug/m3,P
CT2,PM2.5,03/01/2020 23:00,7.00000,ug/m3,P
CT2,PM2.5,03/01/2020 23:15,7.00000,ug/m3,P
CT2,PM2.5,03/01/2020 23:30,7.00000,ug/m3,P
CT2,PM2.5,03/01/2020 23:45,7.00000,ug/m3,P
CT2,PM2.5,04/01/2020 00:00,8.00000,ug/m3,P
CT2,PM2.5,04/01/2020 00:15,8.00000,ug/m3,P
CT2,PM2.5,04/01/2020 00:30,8.00000,ug/m3,P
CT2,PM2.5,04/01/2020 00:45,8.00000,ug/m3,P
CT2,PM2.5,04/01/2020 01:00,8.00000,ug/m3,P
CT2,PM2.5,04/01/2020 01:15,8.00000,ug/m3,P
CT2,PM2.5,04/01/2020 01:30,8.00000,ug/m3,P
CT2,PM2.5,04/01/2020 01:45,8.00000,ug/m3,P
CT2,PM2.5,04/01/2020 02:00,8.00000,ug/m3,P
CT2,PM2.5,04/01/2020 02:15,8.00000,ug/m3,P
CT2,PM2.5,04/01/2020 02:30,8.00000,ug/m3,P
CT2,PM2.5,04/01/2020 02:45,8.00000,ug/m3,P
CT2,PM2.5,04/01/2020 03:00,10.00000,ug/m3,P
CT2,PM2.5,04/01/2020 03:15,10.00000,ug/m3,P
CT2,PM2.5,04/01/2020 03:30,10.00000,ug/m3,P
CT2,PM2.5,04/01/2020 03:45,10.00000,ug/m3,P
CT2,PM2.5,04/01/2020 04:00,9.00000,ug/m3,P
CT2,PM2.5,04/01/2020 04:15,9.00000,ug/m3,P
CT2,PM2.5,04/01/2020 04:30,9.00000,ug/m3,P
CT2,PM2.5,04/01/2020 04:45,9.00000,ug/m3,P
CT2,PM2.5,04/01/2020 05:00,8.00000,ug/m3,P
CT2,PM2.5,04/01/2020 05:15,8.00000,ug/m3,P
CT2,PM2.5,04/01/2020 05:30,8.00000,ug/m3,P
CT2,PM2.5,04/01/2020 05:45,8.00000,ug/m3,P
CT2,PM2.5,04/01/2020 06:00,10.00000,ug/m3,P
CT2,PM2.5,04/01/2020 06:15,10.00000,ug/m3,P
CT2,PM2.5,04/01/2020 06:30,10.00000,ug/m3,P
CT2,PM2.5,04/01/2020 06:45,10.00000,ug/m3,P
CT2,PM2.5,04/01/2020 07:00,9.00000,ug/m3,P
CT2,PM2.5,04/01/2020 07:15,9.00000,ug/m3,P
CT2,PM2.5,04/01/2020 07:30,9.00000,ug/m3,P
CT2,PM2.5,04/01/2020 07:45,9.00000,ug/m3,P
CT2,PM2.5,04/01/2020 08:00,10.00000,ug/m3,P
CT2,PM2.5,04/01/2020 08:15,10.00000,ug/m3,P
CT2,PM2.5,04/01/2020 08:30,10.00000,ug/m3,P
CT2,PM2.5,04/01/2020 08:45,10.00000,ug/m3,P
CT2,PM2.5,04/01/2020 09:00,7.00000,ug/m3,P
CT2,PM2.5,04/01/2020 09:15,7.00000,ug/m3,P
CT2,PM2.5,04/01/2020 09:30,7.00000,ug/m3,P
CT2,PM2.5,04/01/2020 09:45,7.00000,ug/m3,P
CT2,PM2.5,04/01/2020 10:00,9.00000,ug/m3,P
CT2,PM2.5,04/01/2020 10:15,9.00000,ug/m3,P
CT2,PM2.5,04/01/2020 10:30,9.00000,ug/m3,P
CT2,PM2.5,04/01/2020 10:45,9.00000,ug/m3,P
CT2,PM2.5,04/01/2020 11:00,9.00000,ug/m3,P
CT2,PM2.5,04/01/2020 11:15,9.00000,ug/m3,P
CT2,PM2.5,04/01/2020 11:30,9.00000,ug/m3,P
CT2,PM2.5,04/01/2020 11:45,9.00000,ug/m3,P
CT2,PM2.5,04/01/2020 12:00,5.00000,ug/m3,P
CT2,PM2.5,04/01/2020 12:15,5.00000,ug/m3,P
CT2,PM2.5,04/01/2020 12:30,5.00000,ug/m3,P
CT2,PM2.5,04/01/2020 12:45,5.00000,ug/m3,P
CT2,PM2.5,04/01/2020 13:00,6.00000,ug/m3,P
CT2,PM2.5,04/01/2020 13:15,6.00000,ug/m3,P
CT2,PM2.5,04/01/2020 13:30,6.00000,ug/m3,P
CT2,PM2.5,04/01/2020 13:45,6.00000,ug/m3,P
CT2,PM2.5,04/01/2020 14:00,8.00000,ug/m3,P
CT2,PM2.5,04/01/2020 14:15,8.00000,ug/m3,P
CT2,PM2.5,04/01/2020 14:30,8.00000,ug/m3,P
CT2,PM2.5,04/01/2020 14:45,8.00000,ug/m3,P
CT2,PM2.5,04/01/2020 15:00,10.00000,ug/m3,P
CT2,PM2.5,04/01/2020 15:15,10.00000,ug/m3,P
CT2,PM2.5,04/01/2020 15:30,10.00000,ug/m3,P
CT2,PM2.5,04/01/2020 15:45,10.00000,ug/m3,P
CT2,PM2.5,04/01/2020 16:00,9.00000,ug/m3,P
CT2,PM2.5,04/01/2020 16:15,9.00000,ug/m3,P
CT2,PM2.5,04/01/2020 16:30,9.00000,ug/m3,P
CT2,PM2.5,04/01/2020 16:45,9.00000,ug/m3,P
CT2,PM2.5,04/01/2020 17:00,9.00000,ug/m3,P
CT2,PM2.5,04/01/2020 17:15,9.00000,ug/m3,P
CT2,PM2.5,04/01/2020 17:30,9.00000,ug/m3,P
CT2,PM2.5,04/01/2020 17:45,9.00000,ug/m3,P
CT2,PM2.5,04/01/2020 18:00,13.00000,ug/m3,P
CT2,PM2.5,04/01/2020 18:15,13.00000,ug/m3,P
CT2,PM2.5,04/01/2020 18:30,13.00000,ug/m3,P
CT2,PM2.5,04/01/2020 18:45,13.00000,ug/m3,P
CT2,PM2.5,04/01/2020 19:00,12.00000,ug/m3,P
CT2,PM2.5,04/01/2020 19:15,12.00000,ug/m3,P
CT2,PM2.5,04/01/2020 19:30,12.00000,ug/m3,P
CT2,PM2.5,04/01/2020 19:45,12.00000,ug/m3,P
CT2,PM2.5,04/01/2020 20:00,16.00000,ug/m3,P
CT2,PM2.5,04/01/2020 20:15,16.00000,ug/m3,P
CT2,PM2.5,04/01/2020 20:30,16.00000,ug/m3,P
CT2,PM2.5,04/01/2020 20:45,16.00000,ug/m3,P
CT2,PM2.5,04/01/2020 21:00,12.00000,ug/m3,P
CT2,PM2.5,04/01/2020 21:15,12.00000,ug/m3,P
CT2,PM2.5,04/01/2020 21:30,12.00000,ug/m3,P
CT2,PM2.5,04/01/2020 21:45,12.00000,ug/m3,P
CT2,PM2.5,04/01/2020 22:00,18.00000,ug/m3,P
CT2,PM2.5,04/01/2020 22:15,18.00000,ug/m3,P
CT2,PM2.5,04/01/2020 22:30,18.00000,ug/m3,P
CT2,PM2.5,04/01/2020 22:45,18.00000,ug/m3,P
CT2,PM2.5,04/01/2020 23:00,14.00000,ug/m3,P
CT2,PM2.5,04/01/2020 23:15,14.00000,ug/m3,P
CT2,PM2.5,04/01/2020 23:30,14.00000,ug/m3,P
CT2,PM2.5,04/01/2020 23:45,14.00000,ug/m3,P
CT2,PM2.5,05/01/2020 00:00,13.00000,ug/m3,P
CT2,PM2.5,05/01/2020 00:15,13.00000,ug/m3,P
CT2,PM2.5,05/01/2020 00:30,13.00000,ug/m3,P
CT2,PM2.5,05/01/2020 00:45,13.00000,ug/m3,P
CT2,PM2.5,05/01/2020 01:00,12.00000,ug/m3,P
CT2,PM2.5,05/01/2020 01:15,12.00000,ug/m3,P
CT2,PM2.5,05/01/2020 01:30,12.00000,ug/m3,P
CT2,PM2.5,05/01/2020 01:45,12.00000,ug/m3,P
CT2,PM2.5,05/01/2020 02:00,7.00000,ug/m3,P
CT2,PM2.5,05/01/2020 02:15,7.00000,ug/m3,P
CT2,PM2.5,05/01/2020 02:30,7.00000,ug/m3,P
CT2,PM2.5,05/01/2020 02:45,7.00000,ug/m3,P
CT2,PM2.5,05/01/2020 03:00,9.00000,ug/m3,P
CT2,PM2.5,05/01/2020 03:15,9.00000,ug/m3,P
CT2,PM2.5,05/01/2020 03:30,9.00000,ug/m3,P
CT2,PM2.5,05/01/2020 03:45,9.00000,ug/m3,P
CT2,PM2.5,05/01/2020 04:00,8.00000,ug/m3,P
CT2,PM2.5,05/01/2020 04:15,8.00000,ug/m3,P
CT2,PM2.5,05/01/2020 04:30,8.00000,ug/m3,P
CT2,PM2.5,05/01/2020 04:45,8.00000,ug/m3,P
CT2,PM2.5,05/01/2020 05:00,5.00000,ug/m3,P
CT2,PM2.5,05/01/2020 05:15,5.00000,ug/m3,P
CT2,PM2.5,05/01/2020 05:30,5.00000,ug/m3,P
CT2,PM2.5,05/01/2020 05:45,5.00000,ug/m3,P
CT2,PM2.5,05/01/2020 06:00,6.00000,ug/m3,P
CT2,PM2.5,05/01/2020 06:15,6.00000,ug/m3,P
